maneuver_id,canonical_race_id,source_location,team,boat,maneuver_type,center_time,classification_confidence,baseline_confidence,loss_confidence,demo_triage_score,relative_speed_loss_area,abs_relative_vmg_loss_area,time_below_fleet_speed,time_below_fleet_vmg,recovery_time_to_90,recovery_time_to_95,data_gap_near_center,vmg_sign_mismatch_flag,unrecovered_flag,strict_demo_candidate,review_tier,recommended_use,final_card_available,final_card_path
274,Halifax_Race_2,Halifax,AUS,AUS,low_confidence_turn,2026-05-09 17:32:15+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
275,Halifax_Race_2,Halifax,AUS,AUS,low_confidence_turn,2026-05-09 17:33:10+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
276,Halifax_Race_2,Halifax,AUS,AUS,low_confidence_turn,2026-05-09 17:33:25+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
277,Halifax_Race_2,Halifax,AUS,AUS,low_confidence_turn,2026-05-09 17:34:32+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
278,Halifax_Race_2,Halifax,AUS,AUS,low_confidence_turn,2026-05-09 17:35:13+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
279,Halifax_Race_2,Halifax,AUS,AUS,low_confidence_turn,2026-05-09 17:35:52+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
280,Bermuda_Race_2,Bermuda,BRA,BRA,tack,2026-05-09 17:27:27+00:00,1.0,high,high,0.3864,0.0,545.267653298378,0.0,39.0,19.0,26.0,False,False,False,True,medium_review_priority,backup_review,False,
281,Bermuda_Race_2,Bermuda,BRA,BRA,gybe,2026-05-09 17:28:52+00:00,1.0,high,high,0.33916666666666667,34.77161350250227,58.52990804672246,21.0,32.0,0.0,13.0,False,False,False,True,medium_review_priority,backup_review,False,
282,Bermuda_Race_2,Bermuda,BRA,BRA,low_confidence_turn,2026-05-09 17:29:44+00:00,0.5,low,low,,548.0481421279909,,27.0,34.0,,,False,False,False,False,exclude_from_demo,exclude,False,
283,Bermuda_Race_2,Bermuda,BRA,BRA,tack,2026-05-09 17:30:56+00:00,1.0,high,high,0.37873333333333337,14.036870613098152,173.80767545700078,6.0,31.0,11.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
284,Bermuda_Race_2,Bermuda,BRA,BRA,tack,2026-05-09 17:31:49+00:00,1.0,high,high,0.8123333333333334,284.34458118438727,317.44985126495345,25.0,33.0,,,False,False,True,True,high_review_priority,candidate_review,False,
285,Bermuda_Race_2,Bermuda,BRA,BRA,tack,2026-05-09 17:32:30+00:00,1.0,high,high,0.8511333333333333,385.00306162834164,559.1468068242073,31.0,40.0,12.0,13.0,False,True,False,True,exclude_from_demo,exclude,False,
286,Bermuda_Race_2,Bermuda,BRA,BRA,gybe,2026-05-09 17:33:21+00:00,1.0,high,high,0.7437333333333334,284.4697968292234,271.41227685928334,25.0,19.0,11.0,13.0,False,False,False,True,high_review_priority,candidate_review,False,
287,Bermuda_Race_2,Bermuda,BRA,BRA,gybe,2026-05-09 17:34:08+00:00,1.0,high,high,0.6721666666666666,145.50579917907697,298.5360243701934,27.0,22.0,6.0,8.0,False,False,False,True,medium_review_priority,backup_review,False,
288,Bermuda_Race_2,Bermuda,BRA,BRA,low_confidence_turn,2026-05-09 17:34:25+00:00,0.5,low,low,,204.02910942077634,,17.0,31.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
289,Bermuda_Race_2,Bermuda,BRA,BRA,tack,2026-05-09 17:34:39+00:00,1.0,high,high,0.6555333333333333,94.62153316497802,186.2761502265929,34.0,18.0,30.0,,False,False,False,True,medium_review_priority,backup_review,False,
290,Bermuda_Race_2,Bermuda,BRA,BRA,tack,2026-05-09 17:35:58+00:00,1.0,high,high,0.6121,80.16796028137206,245.10799515724176,20.0,30.0,22.0,,False,False,False,True,medium_review_priority,backup_review,False,
291,Bermuda_Race_2,Bermuda,BRA,BRA,tack,2026-05-09 17:36:39+00:00,1.0,high,high,,8.512067642211953,,13.0,31.0,16.0,17.0,False,False,False,False,low_review_priority,archive_only,False,
292,Bermuda_Race_2,Bermuda,BRA,BRA,gybe,2026-05-09 17:37:20+00:00,1.0,high,high,0.18563333333333334,12.84784057617184,10.390789318084678,4.0,37.0,7.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
293,Halifax_Race_2,Halifax,CAN,CAN,gybe,2024-06-01 19:37:50+00:00,1.0,high,high,0.5484333333333333,142.46977958679201,171.45016362739847,9.0,31.0,7.0,8.0,False,False,False,True,medium_review_priority,backup_review,False,
294,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2024-06-01 19:38:14+00:00,0.5,high,low,,159.45227256774893,,21.0,23.0,,,False,False,False,False,exclude_from_demo,exclude,False,
295,Halifax_Race_2,Halifax,CAN,CAN,tack,2024-06-01 19:38:33+00:00,1.0,high,high,0.4136666666666667,78.52646736145022,74.86836196982087,14.0,16.0,5.0,7.0,False,False,False,True,medium_review_priority,backup_review,False,
296,Halifax_Race_2,Halifax,CAN,CAN,tack,2024-06-01 19:39:30+00:00,1.0,high,high,0.10386666666666666,1.29139652252195,2.8254965452714202,3.0,2.0,0.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
297,Halifax_Race_2,Halifax,CAN,CAN,tack,2024-06-01 19:40:30+00:00,1.0,high,high,0.6872333333333335,238.81500120162968,87.22502749155497,35.0,16.0,,,False,False,True,True,medium_review_priority,backup_review,False,
298,Halifax_Race_2,Halifax,CAN,CAN,gybe,2024-06-01 19:41:44+00:00,1.0,high,high,0.6501333333333332,118.23273450851457,278.92206011479163,15.0,20.0,20.0,21.0,False,False,False,True,medium_review_priority,backup_review,False,
299,Halifax_Race_2,Halifax,CAN,CAN,gybe,2024-06-01 19:42:40+00:00,1.0,high,high,0.3960666666666666,13.804550285339332,259.653288363838,7.0,18.0,0.0,0.0,False,False,False,True,medium_review_priority,backup_review,False,
300,Halifax_Race_2,Halifax,CAN,CAN,tack,2024-06-01 19:43:31+00:00,1.0,high,high,0.2728,19.842190475463873,8.805756288008247,15.0,3.0,16.0,24.0,False,False,False,True,medium_review_priority,backup_review,False,
301,Halifax_Race_2,Halifax,CAN,CAN,tack,2024-06-01 19:44:43+00:00,1.0,high,high,0.2163,0.9099089813232482,53.657879679426905,4.0,7.0,14.0,18.0,False,False,False,True,medium_review_priority,backup_review,False,
302,Halifax_Race_2,Halifax,CAN,CAN,tack,2024-06-01 19:45:36+00:00,1.0,high,high,0.28276666666666667,16.073386001586826,72.98076692086119,11.0,11.0,0.0,,False,False,False,True,medium_review_priority,backup_review,False,
303,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2024-06-01 19:46:07+00:00,0.5,high,low,,158.02017379760736,,11.0,29.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
304,Halifax_Race_2,Halifax,CAN,CAN,gybe,2024-06-01 19:47:29+00:00,1.0,high,high,0.41806666666666664,14.764566879272465,301.93082813989497,7.0,13.0,0.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
305,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:27:27+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
306,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:28:53+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
307,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:29:42+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
308,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:30:02+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
309,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:31:20+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
310,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:32:04+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
311,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:32:47+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
312,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:33:45+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
313,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:34:03+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
314,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:35:20+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
315,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:35:54+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
316,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:36:19+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
317,Halifax_Race_2,Halifax,CAN,CAN,low_confidence_turn,2026-05-09 17:37:12+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
318,Halifax_Race_2,Halifax,CAN,CAN,mark_rounding,2024-06-01 19:39:32+00:00,,low,low,,40.15186134338387,,12.0,0.0,8.0,10.0,False,False,False,False,exclude_from_demo,exclude,False,
319,Halifax_Race_2,Halifax,DEN,DEN,gybe,2024-06-01 19:37:41+00:00,1.0,high,high,0.060333333333333336,0.0,2.528452226093833,0.0,40.0,7.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
320,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2024-06-01 19:38:11+00:00,0.5,high,low,,1.6539432907104228,,2.0,14.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
321,Halifax_Race_2,Halifax,DEN,DEN,tack,2024-06-01 19:38:32+00:00,1.0,high,high,0.1442,0.0,31.838347057564896,0.0,10.0,15.0,,False,False,False,True,medium_review_priority,backup_review,False,
322,Halifax_Race_2,Halifax,DEN,DEN,tack,2024-06-01 19:39:32+00:00,1.0,high,high,0.2506,16.8827227020264,18.75106145495822,13.0,6.0,10.0,,False,False,False,True,medium_review_priority,backup_review,False,
323,Halifax_Race_2,Halifax,DEN,DEN,tack,2024-06-01 19:40:26+00:00,1.0,high,high,0.22353333333333336,0.0,119.90030725095941,0.0,26.0,12.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
324,Halifax_Race_2,Halifax,DEN,DEN,gybe,2024-06-01 19:41:16+00:00,1.0,high,high,0.6463,124.32541966438306,215.3703272231874,26.0,11.0,15.0,17.0,False,False,False,True,medium_review_priority,backup_review,False,
325,Halifax_Race_2,Halifax,DEN,DEN,gybe,2024-06-01 19:42:14+00:00,1.0,high,high,0.4701333333333334,30.68218666076664,331.30413294494394,7.0,18.0,7.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
326,Halifax_Race_2,Halifax,DEN,DEN,tack,2024-06-01 19:42:53+00:00,1.0,high,high,0.43623333333333336,34.26304058074956,77.28002223900813,27.0,18.0,18.0,29.0,False,False,False,True,medium_review_priority,backup_review,False,
327,Halifax_Race_2,Halifax,DEN,DEN,tack,2024-06-01 19:43:45+00:00,1.0,high,high,0.20993333333333336,0.0,98.61244835553792,0.0,10.0,13.0,18.0,False,False,False,True,medium_review_priority,backup_review,False,
328,Halifax_Race_2,Halifax,DEN,DEN,tack,2024-06-01 19:44:43+00:00,1.0,high,high,0.2381,18.42526187896737,14.702100242376323,9.0,4.0,10.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
329,Halifax_Race_2,Halifax,DEN,DEN,tack,2024-06-01 19:45:23+00:00,1.0,high,high,0.2904,8.83072986602776,68.39724875270659,8.0,19.0,14.0,23.0,False,False,False,True,medium_review_priority,backup_review,False,
330,Halifax_Race_2,Halifax,DEN,DEN,gybe,2024-06-01 19:46:08+00:00,1.0,high,high,0.5037666666666667,86.74920301437395,120.21049723875507,27.0,18.0,0.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
331,Halifax_Race_2,Halifax,DEN,DEN,gybe,2024-06-01 19:47:08+00:00,1.0,high,high,0.42579999999999996,33.875066986084065,185.04959503066698,7.0,24.0,10.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
332,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2024-06-01 19:47:28+00:00,0.5,high,low,,39.19598499298093,,8.0,6.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
333,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:27:23+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
334,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:28:42+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
335,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:29:21+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
336,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:29:41+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
337,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:30:04+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
338,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:31:14+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
339,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:32:02+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
340,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:32:28+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
341,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:33:24+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
342,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:33:40+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
343,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:34:50+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
344,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:35:31+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
345,Halifax_Race_2,Halifax,DEN,DEN,low_confidence_turn,2026-05-09 17:36:16+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
346,Bermuda_Race_2,Bermuda,ESP,ESP,tack,2026-05-09 17:27:28+00:00,1.0,high,high,0.6483666666666666,126.22275260925288,191.63769389390947,23.0,21.0,27.0,30.0,False,False,False,True,medium_review_priority,backup_review,False,
347,Bermuda_Race_2,Bermuda,ESP,ESP,gybe,2026-05-09 17:29:25+00:00,1.0,high,high,0.6563333333333332,114.53304937362667,376.9041644096375,16.0,20.0,13.0,,False,False,False,True,medium_review_priority,backup_review,False,
348,Bermuda_Race_2,Bermuda,ESP,ESP,tack,2026-05-09 17:30:14+00:00,1.0,high,high,0.2786,35.44004058837871,3.279970493316611,18.0,2.0,9.0,13.0,False,False,False,True,medium_review_priority,backup_review,False,
349,Bermuda_Race_2,Bermuda,ESP,ESP,tack,2026-05-09 17:31:21+00:00,1.0,high,high,0.3962,101.35995288848872,11.008498363494812,14.0,4.0,14.0,,False,False,False,True,medium_review_priority,backup_review,False,
350,Bermuda_Race_2,Bermuda,ESP,ESP,gybe,2026-05-09 17:33:19+00:00,1.0,high,high,0.5927666666666668,107.06735961914059,429.27018585205064,9.0,10.0,0.0,16.0,False,False,False,True,medium_review_priority,backup_review,False,
351,Bermuda_Race_2,Bermuda,ESP,ESP,low_confidence_turn,2026-05-09 17:33:42+00:00,0.5,low,low,,180.33848636627198,,13.0,15.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
352,Bermuda_Race_2,Bermuda,ESP,ESP,tack,2026-05-09 17:34:03+00:00,1.0,high,high,0.4421333333333334,83.67086769104006,12.116339778900137,28.0,2.0,21.0,,False,False,False,True,medium_review_priority,backup_review,False,
353,Bermuda_Race_2,Bermuda,ESP,ESP,tack,2026-05-09 17:35:15+00:00,1.0,high,high,0.5551333333333334,188.64827201843264,3.2047719955444016,34.0,2.0,,,False,False,True,True,medium_review_priority,backup_review,False,
354,Bermuda_Race_2,Bermuda,ESP,ESP,gybe,2026-05-09 17:36:26+00:00,1.0,high,high,0.15486666666666665,0.6698872375488492,48.413528022766116,2.0,33.0,0.0,7.0,False,False,False,True,medium_review_priority,backup_review,False,
355,Halifax_Race_2,Halifax,FRA,FRA,tack,2024-06-01 19:38:32+00:00,1.0,high,high,0.4471333333333333,56.02275501251219,106.24476533372035,16.0,17.0,13.0,16.0,False,False,False,True,medium_review_priority,backup_review,False,
356,Halifax_Race_2,Halifax,FRA,FRA,tack,2024-06-01 19:39:21+00:00,1.0,high,high,0.4415333333333334,35.15385017395023,139.6687672795179,16.0,19.0,13.0,14.0,False,False,False,True,medium_review_priority,backup_review,False,
357,Halifax_Race_2,Halifax,FRA,FRA,tack,2024-06-01 19:40:13+00:00,1.0,high,high,0.7288666666666667,344.822667503357,211.49110331456714,31.0,29.0,6.0,7.0,False,False,False,True,high_review_priority,candidate_review,False,
358,Halifax_Race_2,Halifax,FRA,FRA,tack,2024-06-01 19:41:10+00:00,1.0,high,high,0.2982,2.7526052856445204,154.98665212625554,3.0,25.0,9.0,11.0,False,False,False,True,medium_review_priority,backup_review,False,
359,Halifax_Race_2,Halifax,FRA,FRA,gybe,2024-06-01 19:42:02+00:00,1.0,high,high,0.6469,109.13173324584969,221.1734075347458,26.0,14.0,22.0,23.0,False,False,False,True,medium_review_priority,backup_review,False,
360,Halifax_Race_2,Halifax,FRA,FRA,gybe,2024-06-01 19:42:58+00:00,1.0,high,high,0.6858666666666667,167.16515625,482.1359691645351,18.0,7.0,0.0,7.0,False,False,False,True,medium_review_priority,backup_review,False,
361,Halifax_Race_2,Halifax,FRA,FRA,tack,2024-06-01 19:43:40+00:00,1.0,high,high,0.2899333333333334,0.0,228.6622882435573,0.0,31.0,12.0,13.0,False,False,False,True,medium_review_priority,backup_review,False,
362,Halifax_Race_2,Halifax,FRA,FRA,tack,2024-06-01 19:44:28+00:00,1.0,high,high,,2.2582363128662024,,2.0,24.0,11.0,11.0,False,False,False,False,low_review_priority,archive_only,False,
363,Halifax_Race_2,Halifax,FRA,FRA,tack,2024-06-01 19:45:16+00:00,1.0,high,high,0.24636666666666668,10.022678489685063,8.878440055375606,11.0,5.0,23.0,26.0,False,False,False,True,medium_review_priority,backup_review,False,
364,Halifax_Race_2,Halifax,FRA,FRA,tack,2024-06-01 19:46:17+00:00,1.0,high,high,0.5894999999999999,63.41583869934095,265.314715523443,23.0,28.0,14.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
365,Halifax_Race_2,Halifax,FRA,FRA,low_confidence_turn,2024-06-01 19:46:46+00:00,0.5,high,low,,181.80727363586414,,11.0,30.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
366,Halifax_Race_2,Halifax,FRA,FRA,low_confidence_turn,2024-06-01 19:48:22+00:00,0.5,high,low,,994.7104424285886,,37.0,35.0,,,False,False,False,False,exclude_from_demo,exclude,False,
367,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2024-06-01 19:38:28+00:00,0.5,high,low,,183.56444755554196,,24.0,8.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
368,Halifax_Race_2,Halifax,GBR,GBR,tack,2024-06-01 19:38:39+00:00,1.0,high,high,0.34913333333333335,34.10098262786872,62.31898378041617,13.0,14.0,12.0,13.0,False,False,False,True,medium_review_priority,backup_review,False,
369,Halifax_Race_2,Halifax,GBR,GBR,tack,2024-06-01 19:39:19+00:00,1.0,high,high,0.30519999999999997,0.3766106414794663,211.6237552063493,2.0,22.0,9.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
370,Halifax_Race_2,Halifax,GBR,GBR,tack,2024-06-01 19:40:10+00:00,1.0,high,high,0.4291666666666667,81.27239398956297,68.52672899836678,20.0,16.0,5.0,10.0,False,False,False,True,medium_review_priority,backup_review,False,
371,Halifax_Race_2,Halifax,GBR,GBR,gybe,2024-06-01 19:41:59+00:00,1.0,high,high,0.33463333333333334,37.01724815368638,41.95514632506821,19.0,29.0,7.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
372,Halifax_Race_2,Halifax,GBR,GBR,gybe,2024-06-01 19:42:56+00:00,1.0,high,high,0.7251333333333333,160.67868942260748,481.2941442236311,28.0,7.0,7.0,8.0,False,False,False,True,high_review_priority,candidate_review,False,
373,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2024-06-01 19:43:19+00:00,0.5,high,low,,120.0811603546143,,27.0,17.0,,,False,False,False,False,exclude_from_demo,exclude,False,
374,Halifax_Race_2,Halifax,GBR,GBR,tack,2024-06-01 19:43:36+00:00,1.0,high,high,0.5436333333333333,66.58604633331309,193.02401231343396,23.0,25.0,12.0,13.0,False,False,False,True,medium_review_priority,backup_review,False,
375,Halifax_Race_2,Halifax,GBR,GBR,tack,2024-06-01 19:44:32+00:00,1.0,high,high,0.31020000000000003,56.30778190612815,0.5277539432749947,18.0,2.0,10.0,11.0,False,False,False,True,medium_review_priority,backup_review,False,
376,Halifax_Race_2,Halifax,GBR,GBR,tack,2024-06-01 19:45:34+00:00,1.0,high,high,0.4976333333333333,93.857024116516,43.68287021958167,23.0,16.0,,,False,False,True,True,medium_review_priority,backup_review,False,
377,Halifax_Race_2,Halifax,GBR,GBR,gybe,2024-06-01 19:46:38+00:00,1.0,high,high,0.5187333333333334,61.62877853393561,196.00023864326516,15.0,23.0,13.0,14.0,False,False,False,True,medium_review_priority,backup_review,False,
378,Halifax_Race_2,Halifax,GBR,GBR,gybe,2024-06-01 19:47:38+00:00,1.0,high,high,0.5061,82.947565612793,136.56078587354997,20.0,15.0,9.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
379,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2024-06-01 19:48:08+00:00,0.5,high,low,,541.6606216049194,,25.0,20.0,,,False,False,False,False,exclude_from_demo,exclude,False,
380,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:28:51+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
381,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:29:42+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
382,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:30:49+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
383,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:31:47+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
384,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:32:52+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
385,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:33:43+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
386,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:34:00+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
387,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:34:30+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
388,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:35:43+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
389,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:36:49+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
390,Halifax_Race_2,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:37:38+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
391,Halifax_Race_2,Halifax,GER,GER,gybe,2024-06-01 19:37:43+00:00,1.0,high,high,0.3372,34.425337829589814,59.88478853150836,14.0,27.0,9.0,14.0,False,False,False,True,medium_review_priority,backup_review,False,
392,Halifax_Race_2,Halifax,GER,GER,low_confidence_turn,2024-06-01 19:38:21+00:00,0.5,high,low,,10.661644363403283,,9.0,11.0,,,False,False,False,False,exclude_from_demo,exclude,False,
393,Halifax_Race_2,Halifax,GER,GER,tack,2024-06-01 19:38:53+00:00,1.0,high,high,0.4868333333333333,132.8315350341798,12.27002931963921,36.0,5.0,12.0,13.0,False,False,False,True,medium_review_priority,backup_review,False,
394,Halifax_Race_2,Halifax,GER,GER,tack,2024-06-01 19:40:02+00:00,1.0,high,high,0.5871,86.95529090881358,239.86695867043687,22.0,31.0,10.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
395,Halifax_Race_2,Halifax,GER,GER,tack,2024-06-01 19:40:53+00:00,1.0,high,high,0.6243666666666666,76.84201812744148,251.4816824658526,23.0,29.0,25.0,,False,False,False,True,medium_review_priority,backup_review,False,
396,Halifax_Race_2,Halifax,GER,GER,gybe,2024-06-01 19:41:56+00:00,1.0,high,high,0.4316,55.35333858490001,72.03240962861273,28.0,24.0,9.0,11.0,False,False,False,True,medium_review_priority,backup_review,False,
397,Halifax_Race_2,Halifax,GER,GER,gybe,2024-06-01 19:42:58+00:00,1.0,high,high,0.8492666666666667,464.2014770507812,682.6761800100986,31.0,6.0,6.0,7.0,False,False,False,True,high_review_priority,candidate_review,False,
398,Halifax_Race_2,Halifax,GER,GER,tack,2024-06-01 19:46:17+00:00,1.0,high,high,0.8355333333333334,426.06749954223636,207.02464329779522,41.0,30.0,21.0,23.0,False,False,False,True,high_review_priority,candidate_review,False,
399,Halifax_Race_2,Halifax,GER,GER,gybe,2024-06-01 19:47:47+00:00,0.7,high,high,0.5476333333333333,143.74138355255138,52.88956605699512,38.0,28.0,11.0,19.0,False,False,False,True,medium_review_priority,backup_review,False,
400,Halifax_Race_2,Halifax,GER,GER,low_confidence_turn,2024-06-01 19:48:48+00:00,0.5,high,low,,549.4252021408081,,35.0,15.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
401,Halifax_Race_2,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:28:55+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
402,Halifax_Race_2,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:29:48+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
403,Halifax_Race_2,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:30:48+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
